stable_ref,paragraph_id,run_start,run_end,internal_quote_chars,disposition,run_text
LDC.T31.E0002.P030,LDC.T31.E0002.P030,0,209,1,PRESERVED_INSIDE_RUN,"'Ah ! la vie dans la Divine Volonté appelle le Ciel sur la terre. Sa lumière écrit sur le front en lettres indélébiles : « Amour éternel, Pa"
LDC.T31.E0020.P030,LDC.T31.E0020.P030,0,145,2,PRESERVED_INSIDE_RUN,"'Et Je peux alors dire en fait et non en paroles : « Ce qui est à Moi est à toi, et J’ai tout fait pour toi. » Avec cela, Mon dessein est ré"
LDC.T31.E0028.P030,LDC.T31.E0028.P030,0,132,1,PRESERVED_INSIDE_RUN,'C’est la même chose avec Ma Volonté quand J’ai dit spontanément : « Priez pour que Ma Volonté soit faite sur la terre comme au ciel.'
LDC.T31.E0019.P033,LDC.T31.E0019.P033,0,225,2,PRESERVED_INSIDE_RUN,"'Alors, chacun de tes « Je t’aime » devient un autre petit morceau de bois que tu jettes dans l’océan immense de Mon amour et qui, se transf"
LDC.T32.E0006.P003,LDC.T32.E0006.P003,0,466,2,PRESERVED_INSIDE_RUN,"'Tu dois donc savoir que notre Fiat a étendu cette voûte azurée que notre amour a constellée d’étoiles, mettant en chacune un acte d’amour c"
LDC.T32.E0007.P004,LDC.T32.E0007.P004,0,394,2,PRESERVED_INSIDE_RUN,'Mon céleste Père ne peut rien refuser à son Fils unique abandonné entre ses bras. Mon abandon de chaque instant était l’acte le plus agréab
LDC.T32.E0009.P005,LDC.T32.E0009.P005,4,167,1,PRESERVED_INSIDE_RUN,"'Ma bienheureuse fille, lorsque l’âme entre dans Mon Vouloir, Il lui dit avec son empire : « Oublie tout, même la maison de ta mère la terre"
LDC.T32.E0024.P005,LDC.T32.E0024.P005,0,385,2,PRESERVED_INSIDE_RUN,"'Il tourne autour d’elle en toutes choses et semble lui dire : « Regarde, c’est Moi. Je viens former Ma Vie en toi. » Et tel un assaillant, "
LDC.T32.E0029.P005,LDC.T32.E0029.P005,4,497,1,PRESERVED_INSIDE_RUN,'Comme il est beau de trouver notre fille au milieu de nos Œuvres. Nous sentons qu’elle veut rivaliser avec Nous. Nous avons créé toutes cho
LDC.T32.E0006.P006,LDC.T32.E0006.P006,0,443,4,PRESERVED_INSIDE_RUN,"'Sache que dans cette lumière, Je descends vers toi pour te dire avec force que Je t’aime, et Je tends l’oreille pour t’entendre Me dire « J"
LDC.T32.E0006.P007,LDC.T32.E0006.P007,0,213,2,PRESERVED_INSIDE_RUN,"'J’ai créé le vent et notre amour le remplit de ses effets pour que la fraîcheur, les tourbillons, le sifflement, les gémissements, les frac"
LDC.T32.E0012.P007,LDC.T32.E0012.P007,0,157,1,PRESERVED_INSIDE_RUN,"'Et en te faisant connaître tous les aspects du mal, Je ne fais que murer ces portes et les marquer de Mon sceau en disant : « Cette porte n"
LDC.T32.E0002.P008,LDC.T32.E0002.P008,0,236,1,PRESERVED_INSIDE_RUN,'Et qu’elle puisse ensuite nous administrer cette nourriture dans son âme pour ne pas nous laisser jeûner et pour pouvoir dire : « Dieu nour
LDC.T32.E0002.P009,LDC.T32.E0002.P009,0,138,1,PRESERVED_INSIDE_RUN,"'L’amour est alors satisfait lorsqu’il peut dire : « Tu M’as aimé et Je t’ai aimé. Ce que tu as fait pour Moi, Je l’ai fait aussi pour toi.'"
LDC.T32.E0029.P009,LDC.T32.E0029.P009,0,270,1,PRESERVED_INSIDE_RUN,'Si bien que la créature qui vit dans notre Volonté est la rassembleuse de toutes nos Œuvres qu’elle apporte dans notre sein pour nous dire 
LDC.T32.E0002.P011,LDC.T32.E0002.P011,0,294,2,PRESERVED_INSIDE_RUN,'Parce que l’amour vrai se sent heureux et satisfait lorsqu’il peut dire : « Ce qui est à toi est à Moi. » Et ne crois pas qu’il en était ai
LDC.T32.E0026.P011,LDC.T32.E0026.P011,0,136,1,PRESERVED_INSIDE_RUN,'Il se sent appelé et Il l’appelle afin de lui dire : « Y a-t-il autre chose que tu veux avoir de Mon Être divin ? Prends ce que tu veux.'
LDC.T32.E0004.P012,LDC.T32.E0004.P012,1,294,1,PRESERVED_INSIDE_RUN,"'Je peux Me bilocaliser, et, bien qu’en restant Celui que Je suis, Je peux reproduire Ma Vie dans une personne que J’aime."" Celui qui dirait"
LDC.T32.E0006.P012,LDC.T32.E0006.P012,4,639,2,PRESERVED_INSIDE_RUN,"'Ma bienheureuse fille, écoute encore Ma longue histoire d’amour. Je pourrais dire que c’est une interminable chaîne d’amour incessant et ja"
LDC.T32.E0010.P012,LDC.T32.E0010.P012,0,239,1,PRESERVED_INSIDE_RUN,"'Et Dieu T’appelle à L’aimer de ton amour spécial et nouveau. Et Il témoigne devant le Ciel et la terre : « C’est vrai, Je l’ai aimée, mais "
LDC.T32.E0016.P012,LDC.T32.E0016.P012,0,772,3,PRESERVED_INSIDE_RUN,"'Et, oh ! quelle satisfaction et quel bonheur cela nous donne, et combien notre amour y trouve son exutoire, son échange d’amour en sentant "
LDC.T32.E0026.P012,LDC.T32.E0026.P012,0,259,1,PRESERVED_INSIDE_RUN,"'D’ailleurs, déjà lorsque tu M’appelles, Je prépare pour toi Ma Puissance, Mon Amour, Ma Lumière, Ma Sainteté, tout ce qui est nécessaire da"
LDC.T32.E0011.P013,LDC.T32.E0011.P013,0,180,1,PRESERVED_INSIDE_RUN,"'À cela, avec autant d’Amour, Jésus répond : « Ma fille, tout t’appartient. Prends de Moi ce que tu veux. D’ailleurs, plus tu prendras, plus"
LDC.T32.E0004.P014,LDC.T32.E0004.P014,0,302,4,PRESERVED_INSIDE_RUN,"'Ton « Je T’aime » continuel est donc le nôtre. Il est le souffle de notre Vie, il est le battement de cœur dont les palpitations disent san"
LDC.T32.E0004.P015,LDC.T32.E0004.P015,0,352,6,PRESERVED_INSIDE_RUN,"'Ce « Je t’aime » qui est à Nous est aussi le tien, notre Souffle est aussi le tien. Et lorsque nous te donnons de l’Amour, tu nous donnes a"
LDC.T32.E0029.P015,LDC.T32.E0029.P015,0,576,2,PRESERVED_INSIDE_RUN,"'Cette créature fait alors que tout lui appartient. Et elle aime, adore et répète ce que l’Adam innocent a fait. Ma Divine Volonté ne change"
LDC.T32.E0001.P016,LDC.T32.E0001.P016,0,238,2,PRESERVED_INSIDE_RUN,"'Mais elle n’attend pas comme le roi qu’on lui demande des dons et des faveurs. Car c’est elle-même qui dit : « Je suis ici, que voulez-vous"
LDC.T32.E0005.P016,LDC.T32.E0005.P016,0,247,2,PRESERVED_INSIDE_RUN,"'Ainsi, Nous ne la quittons pas un instant, nous donnons toujours, nous la tenons toujours occupée pour ne pas lui laisser le temps de s’occ"
LDC.T32.E0006.P016,LDC.T32.E0006.P016,0,843,1,PRESERVED_INSIDE_RUN,"'Pour les créatures. Je les aimais tant et Je voulais donner. Je voulais être le Jésus conquérant, leur donner Moi-même Mes conquêtes et Mes"
LDC.T32.E0005.P017,LDC.T32.E0005.P017,0,297,1,PRESERVED_INSIDE_RUN,"'Comme notre Amour est plaideur, c’est avec Justice qu’elle veut mettre dans tous ses actes tout ce qu’elle peut, tout son amour, toute sa v"
LDC.T32.E0001.P018,LDC.T32.E0001.P018,0,127,2,PRESERVED_INSIDE_RUN,"'Tu peux alors dire : « Je suis la Volonté de Dieu ». Tu peux faire de toi la guenille, le vêtement qui cache Ma Divine Volonté.'"
LDC.T32.E0004.P018,LDC.T32.E0004.P018,0,109,2,PRESERVED_INSIDE_RUN,"'Alors, sois assidue, et fais que ton « Je T’aime » soit continuel. Car il n’est que le jaillissement du Mien.'"
LDC.T32.E0006.P019,LDC.T32.E0006.P019,0,443,2,PRESERVED_INSIDE_RUN,"'Mais Mon amour n’aurait pas été satisfait. Étant capable de donner et de faire plus, Mon Amour serait demeuré empêché en lui-même. Et il n’"
LDC.T32.E0001.P025,LDC.T32.E0001.P025,0,810,4,PRESERVED_INSIDE_RUN,"'Par conséquent, Mon acte est toujours présent. Parce que Je veux la créature toujours avec Moi. Son amour est le seul objet de tous Mes eff"
LDC.T32.E0005.P026,LDC.T32.E0005.P026,0,106,1,PRESERVED_INSIDE_RUN,"'Si bien que pour la créature qui vit dans notre Volonté, on peut appeler dans le temps cette voie « petite'"
LDC.T32.E0001.P029,LDC.T32.E0001.P029,0,239,1,PRESERVED_INSIDE_RUN,'Aie pitié de Mes larmes et de Mes souffrances. Souffrons ensemble pour que tu répètes ce que J’ai fait et pour que tu modèles ta vie sur la
LDC.T32.E0028.P029,LDC.T32.E0028.P029,0,175,1,PRESERVED_INSIDE_RUN,'La véritable transformation et consommation se produit alors avec la créature en Dieu. Et Dieu prend une part active et dit : « Tout est mi
LDC.T32.E0008.P037,LDC.T32.E0008.P037,0,384,1,PRESERVED_INSIDE_RUN,"'Mais avec une Compassion toute paternelle nous lui disons : « Où es-tu allée ? Pauvre fille, à quoi tu as été réduite. Vois-tu tout le mal "
LDC.T33.E0008.P003,LDC.T33.E0008.P003,4,88,2,PRESERVED_INSIDE_RUN,"'Petite fille de Ma Volonté, ton « Je t’aime », si petit soit-il, touche notre Amour.'"
LDC.T33.E0028.P006,LDC.T33.E0028.P006,4,415,2,PRESERVED_INSIDE_RUN,"""Ma petite fille, les actes, les sacrifices spontanés et non forcés que la créature fait pour Moi Me sont si agréables que pour y prendre pl"
LDC.T33.E0003.P007,LDC.T33.E0003.P007,0,324,4,PRESERVED_INSIDE_RUN,"""De sorte que la première leçon qu'il apprit de son Créateur, la première parole qu'il apprit à dire, la première pensée qui prit vie dans s"
LDC.T33.E0031.P007,LDC.T33.E0031.P007,0,322,6,PRESERVED_INSIDE_RUN,"""Lorsque, toute petite, tu veux M'aimer et que tu ne sais pas comment faire, c'est ton « Je T'aime » qui te fait sauter dans Mes bras. Et co"
LDC.T33.E0003.P008,LDC.T33.E0003.P008,0,362,5,PRESERVED_INSIDE_RUN,"""Il ne s'est interrompu que lorsqu'il eut le malheur de tomber dans le péché. Notre divinité était touchée d'entendre « Je t’aime, Je t’aime"
LDC.T33.E0028.P008,LDC.T33.E0028.P008,0,231,1,PRESERVED_INSIDE_RUN,"'Tout en Elle est spontanéité. Si Elle aime, si Elle travaille, si par un Acte unique Elle donne la vie et conserve toutes choses, Elle le f"
LDC.T33.E0041.P008,LDC.T33.E0041.P008,0,273,1,PRESERVED_INSIDE_RUN,"""Cela Me suffit et Je suis heureux de pouvoir lui dire : « Tu M'as aimé comme Je t'ai aimée. De plus, tu dois savoir que J'ai créé un univer"
LDC.T33.E0052.P008,LDC.T33.E0052.P008,0,623,2,PRESERVED_INSIDE_RUN,"""Or pour la créature qui vit dans Ma Volonté, il est impossible de ne pas posséder son Jésus. C'est pourquoi en Me recevant dans le Sacremen"
LDC.T33.E0003.P009,LDC.T33.E0003.P009,0,157,1,PRESERVED_INSIDE_RUN,"'Comment ne pas être touché ? Comment ne pas le payer en retour d’un Amour plus grand, plus fort, digne de notre magnificence, en l’entendan"
LDC.T33.E0031.P009,LDC.T33.E0031.P009,0,229,2,PRESERVED_INSIDE_RUN,"'Ainsi, chaque fois que tu penses à faire couler des petits actes dans Ma Volonté, ta prière, tes souffrances, ton « Je Vous aime », ton tra"
LDC.T33.E0003.P010,LDC.T33.E0003.P010,40,135,2,PRESERVED_INSIDE_RUN,"'. Mais dans notre « Je t’aime », Nous faisons couler la Vie et l’œuvre de notre Divine Volonté.'"
LDC.T33.E0016.P014,LDC.T33.E0016.P014,0,132,1,PRESERVED_INSIDE_RUN,"""Seule la volonté humaine, ayant été créée avec le grand don du libre arbitre afin de pouvoir nous dire librement qu'« elle Nous aime"""
LDC.T33.E0003.P015,LDC.T33.E0003.P015,0,195,2,PRESERVED_INSIDE_RUN,"""Sublime leçon, ce commencement de l'Amour, qui devait courir dans toute l'œuvre de la créature. La première leçon qu'elle reçut de notre Êt"
LDC.T33.E0003.P016,LDC.T33.E0003.P016,0,213,2,PRESERVED_INSIDE_RUN,'Il aimait répondre tendrement à son « Je t’aime ». Il lui donnait en même temps la première leçon de notre Divine Volonté qui lui communiqu
LDC.T33.E0003.P017,LDC.T33.E0003.P017,0,321,2,PRESERVED_INSIDE_RUN,"""À chaque «Je t’aime», notre Amour préparait des leçons toujours plus belles de notre Vouloir. Il en était ravi et Nous faisions nos délices"
LDC.T33.E0051.P028,LDC.T33.E0051.P028,0,167,2,PRESERVED_INSIDE_RUN,"'Et s’il n’en était pas ainsi, on ne pourrait pas dire : « Que votre Volonté soit faite sur la terre comme au Ciel ». Ce serait une façon de"
LDC.T34.E0014.P004,LDC.T34.E0014.P004,340,687,1,PRESERVED_INSIDE_RUN,"""Je T'aime ». Notre Puissance se reflète en elle pour la soutenir. Bref, notre Sagesse se reflète en elle et la dirige Notre Lumière se refl"
LDC.T34.E0044.P005,LDC.T34.E0044.P005,0,251,3,PRESERVED_INSIDE_RUN,"""Elles ne cessent de murmurer « Amour, Gloire, Adoration. » Si elles respirent, elles murmurent Amour. Si le sang circule dans leurs veines,"
LDC.T34.E0006.P010,LDC.T34.E0006.P010,0,384,3,PRESERVED_INSIDE_RUN,"'Lorsqu’elle tourne dans les actes de la Rédemption pour les faire siens, Je répète Ma Vie. Je répète Ma Conception, Ma Naissance durant laq"
LDC.T34.E0019.P010,LDC.T34.E0019.P010,98,231,1,PRESERVED_INSIDE_RUN,"""pour Moi et pour tous. Elle invita le soleil dans sa mer d'Amour. Et elle imprima sur chaque goutte de lumière son «Je t’aime, ô Fils"""
LDC.T34.E0019.P012,LDC.T34.E0019.P012,92,520,5,PRESERVED_INSIDE_RUN,""". Puis elle l'appela afin de Le caresser et qu'Il puisse ressentir avec chaque souffle le « Je t’aime, ô Fils, Je t’aime, ô Fils». Elle inv"
LDC.T34.E0006.P014,LDC.T34.E0006.P014,0,315,2,PRESERVED_INSIDE_RUN,"'Je trouve les cieux qui Me parlent, les soleils qui M’aiment, les vents qui gémissent d’amour pour Moi, bref, toutes les choses créées réun"
LDC.T34.E0034.P014,LDC.T34.E0034.P014,0,495,1,PRESERVED_INSIDE_RUN,"""Notre Puissance créatrice est toujours en acte. En s'identifiant à Nous comme si Nous renouvelions nos Œuvres, Nous lui en faisons le don e"
LDC.T34.E0037.P014,LDC.T34.E0037.P014,0,296,1,PRESERVED_INSIDE_RUN,"""Ce sont les prodiges que sait faire Mon FIAT Omnipotent, qui, là où IL règne, ne sait faire que des Œuvres, qui Lui ressemblent et qui génè"
LDC.T34.E0021.P016,LDC.T34.E0021.P016,0,359,4,PRESERVED_INSIDE_RUN,"""Telles sont les lois de la Vie dans Ma Volonté, « le tien » et « le mien » cessent des deux côtés, ils ne forment plus qu'un acte unique et"
LDC.T34.E0034.P016,LDC.T34.E0034.P016,0,262,1,PRESERVED_INSIDE_RUN,"""Dans notre enthousiasme d'Amour, Nous redisons : « Comme elle est belle ! Elle est à Nous, toute à Nous, et Nous sommes tout pour elle. Il "
LDC.T34.E0023.P025,LDC.T34.E0023.P025,0,158,1,PRESERVED_INSIDE_RUN,"""Mon Cœur ne cesse d'appeler et de répéter, « Mes enfants, mes enfants, venez à votre Mère, et aimez-moi comme une Mère puisque je vous aime"
LDC.T34.E0039.P032,LDC.T34.E0039.P032,0,121,1,PRESERVED_INSIDE_RUN,"""Et, toute Bonté, Je lui dis : ‘N’aie pas peur.’ « J'ai suppléé à tout pour toi et tu seras plus attentive, n'est-ce pas ?"""
LDC.T34.E0045.P033,LDC.T34.E0045.P033,0,196,1,PRESERVED_INSIDE_RUN,"'Par conséquent, Je murmure toujours à l’oreille du cœur : « Mon enfant, reviens dans Ma Volonté, retourne à ton Origine si tu veux Me resse"
LDC.T34.E0044.P035,LDC.T34.E0044.P035,0,107,1,PRESERVED_INSIDE_RUN,"""Notre Amour ne serait pas satisfait s'Il ne disait pas : « J'ai tout donné, Je n'ai plus rien à lui donner."""
LDC.T34.E0022.P040,LDC.T34.E0022.P040,0,155,2,PRESERVED_INSIDE_RUN,"'Triomphant, Il lui donne un nom nouveau. Il l’appelle « Mon Fiat ». Ce nom est le nom le plus beau, qui fera sourire tout le Ciel et trembl"
LDC.T35.E0002.P002,LDC.T35.E0002.P002,4,289,6,PRESERVED_INSIDE_RUN,"""Ma fille, « Je T'aime, Je T'aime. » Et toi, dis-Moi que tu M'aimes pour que Je puisse placer Mon grand « Je T'aime » sur ton petit « Je T'a"
LDC.T35.E0029.P003,LDC.T35.E0029.P003,4,547,2,PRESERVED_INSIDE_RUN,"'Fille de Ma Volonté, tu dois savoir que seul ton Jésus connaît les secrets de Mon Fiat. Parce que, comme Verbe du Père, Je Me glorifie en d"
LDC.T35.E0027.P004,LDC.T35.E0027.P004,0,180,2,PRESERVED_INSIDE_RUN,"""Or, veux-tu savoir qui peut donner cette fraîcheur à l'intensité et à la plénitude de notre amour ? Le « Je t'aime » de la créature et, plu"
LDC.T35.E0029.P004,LDC.T35.E0029.P004,0,400,1,PRESERVED_INSIDE_RUN,"'Lorsqu’Il créait le ciel, il t’appelait dans sa voûte azurée en disant : « Ma fille, viens voir le beau ciel que j’ai créé pour toi. Je l’a"
LDC.T35.E0027.P005,LDC.T35.E0027.P005,0,120,2,PRESERVED_INSIDE_RUN,"""Ce « Je t'aime », entrant dans nos flammes, les coupe, les soulage, les apaise et, tel le plus grand réconfort, il dit :"""
LDC.T35.E0032.P005,LDC.T35.E0032.P005,0,286,1,PRESERVED_INSIDE_RUN,"'Peut-être plus irrésistible que la violence elle-même. Il embaume la créature de sa douceur, en lui faisant sentir la beauté du divin. Si b"
LDC.T35.E0002.P006,LDC.T35.E0002.P006,0,99,3,PRESERVED_INSIDE_RUN,"""Ils attendent tous avec impatience le « Je T'aime » de Celui à qui ils destinaient leur « Je T'aime"""
LDC.T35.E0027.P006,LDC.T35.E0027.P006,0,214,4,PRESERVED_INSIDE_RUN,"""Ce « Je t'aime » chemine dans notre immensité et y forme sa petite place où s'installer. Ainsi, le « Je t'aime » de la créature est le supp"
LDC.T35.E0030.P006,LDC.T35.E0030.P006,0,389,1,PRESERVED_INSIDE_RUN,"'Parce que Mon amour, Mon doux emprisonnement, Me disait « Le dessein pour lequel tu es descendu du ciel sur la terre n’est pas accompli. Où"
LDC.T35.E0002.P007,LDC.T35.E0002.P007,0,142,2,PRESERVED_INSIDE_RUN,"""Ainsi, sur les ailes de Ma Volonté J’envoie à tous ton « Je T'aime » pour les payer en retour de l'amour qu'ils ont pour toi, uni à Mon Amo"
LDC.T35.E0029.P007,LDC.T35.E0029.P007,0,371,2,PRESERVED_INSIDE_RUN,"'Elle ne se contente pas de t’appeler des hauteurs de sa sphère mais t’appelant de plus en plus, elle veut aller jusqu’en bas pour te dire a"
LDC.T35.E0027.P008,LDC.T35.E0027.P008,0,429,2,PRESERVED_INSIDE_RUN,"""Le « Je t'aime » de la créature est si réconfortant que Nous donnerions n'importe quoi pour le recevoir. Tu vois, celle qui vit dans notre "
LDC.T35.E0011.P009,LDC.T35.E0011.P009,0,150,1,PRESERVED_INSIDE_RUN,"'Alors ses ordres Nous amusent, Nous rendent joyeux, au point de lui dire : « Prends, veux-tu autre chose ? Plus tu prends, plus tu Nous ren"
LDC.T35.E0014.P009,LDC.T35.E0014.P009,0,68,1,PRESERVED_INSIDE_RUN,'Si bien que personne ne peut dire « Je n’étais pas là dans cet Acte.'
LDC.T35.E0022.P009,LDC.T35.E0022.P009,0,450,2,PRESERVED_INSIDE_RUN,"'Ainsi, chaque « Je t’aime » possède la vie d’amour ; Chaque adoration possède la vie de divine Adoration ; Chaque vertu exercée possède cha"
LDC.T35.E0029.P009,LDC.T35.E0029.P009,0,116,1,PRESERVED_INSIDE_RUN,'Elle t’appelle dans la mer avec son murmure pour te dire : « Cette mer est à toi. Accepte-la comme un cadeau de Moi.'
LDC.T35.E0003.P010,LDC.T35.E0003.P010,0,72,1,PRESERVED_INSIDE_RUN,'Il nous dit : « Je suis votre Acte. Vous devez Me donner ce que Je veux.'
LDC.T35.E0014.P011,LDC.T35.E0014.P011,0,333,2,PRESERVED_INSIDE_RUN,'Ces actes sont comme des prétextes pour notre Amour et qui Nous disent : « La créature Nous a donné une place dans son acte. Elle Nous a la
LDC.T35.E0027.P011,LDC.T35.E0027.P011,0,479,1,PRESERVED_INSIDE_RUN,"""Aussi, dans sa fougue amoureuse IL lui dit : « Je suis si ravi que tu vives dans Mon Vouloir car tu es Ma joie et Ma félicité que Je Me sen"
LDC.T35.E0028.P011,LDC.T35.E0028.P011,0,438,1,PRESERVED_INSIDE_RUN,"'Et veux-tu savoir sur quoi portait Mon sermon ? Je leur ai dit : « Mes enfants, écoutez-Moi. Je vous aime beaucoup et Je veux vous faire co"
LDC.T35.E0027.P012,LDC.T35.E0027.P012,0,266,2,PRESERVED_INSIDE_RUN,"""Je veux tout faire Moi-même. Si en les prenant elle Me dit : « Je prends tout dans ta Volonté parce que Je t'aime. Je veux t'aimer et te gl"
LDC.T35.E0011.P013,LDC.T35.E0011.P013,0,166,1,PRESERVED_INSIDE_RUN,"""Et ravis, Nous disons : « Quel art d'Amour elle possède ! Elle se cache dans les actes des créatures pour ne pas être reconnue. Mais Nous l"
LDC.T35.E0021.P013,LDC.T35.E0021.P013,0,724,2,PRESERVED_INSIDE_RUN,"'Cette lumière déborde d’amour, d’adoration, de reconnaissance, de gratitude, de gloire et de bénédiction. Mais à qui tout cela appartient-i"
LDC.T35.E0024.P013,LDC.T35.E0024.P013,0,187,1,PRESERVED_INSIDE_RUN,"'Ma fille, ne sois pas surprise. Lorsque nous opérons, nos œuvres sont complètes si bien que personne ne puisse jamais dire : « Il n’a pas f"
LDC.T35.E0030.P013,LDC.T35.E0030.P013,0,586,1,PRESERVED_INSIDE_RUN,'Mais Je ne voulais pas rester captif tout seul. Mon amour s’est enflammé plus encore et t’a choisie pour être prisonnière avec des chaînes 
LDC.T35.E0011.P014,LDC.T35.E0011.P014,0,245,1,PRESERVED_INSIDE_RUN,"""Comme c'est Nous-mêmes qui aimons, Nous lui laissons faire tout ce qu'elle veut. » Nous appelons ces actes ‘nos Actes’. Nous les reconnaiss"
LDC.T35.E0002.P015,LDC.T35.E0002.P015,0,190,1,PRESERVED_INSIDE_RUN,"""Dans notre excès d'Amour, nous disons à cette créature : « Elle Nous aime et Nous devons l'aimer. Et en l’aimant, Nous lui témoignons des d"
LDC.T35.E0029.P015,LDC.T35.E0029.P015,0,389,2,PRESERVED_INSIDE_RUN,"'Où ne t’ai-Je pas appelée pour te donner tout ce que J’ai fait, pour épancher Mon amour, pour te faire sentir combien Je t’aimais, pour lai"
LDC.T35.E0033.P015,LDC.T35.E0033.P015,4,308,1,PRESERVED_INSIDE_RUN,"'Ma bonne fille, notre Fiat a manifesté notre amour opérant, puissant et sage dans la Création. De telle sorte que toutes les choses créées "
LDC.T35.E0041.P015,LDC.T35.E0041.P015,0,193,1,PRESERVED_INSIDE_RUN,"'Si cet acte ne commence pas dans notre Volonté, l’ordre, la sainteté et la beauté en seraient absents. Cet acte ne pourrait pas porter le s"
LDC.T35.E0009.P016,LDC.T35.E0009.P016,0,168,1,PRESERVED_INSIDE_RUN,'- et de pouvoir dire à ton Créateur : « Ton Amour pour Moi est toujours plus grand et toujours nouveau. Toujours plus grand et toujours nou
LDC.T35.E0024.P016,LDC.T35.E0024.P016,0,332,2,PRESERVED_INSIDE_RUN,"'De cette manière, chacun, les choses créées comme les créatures, peut dire : « Le soleil est à Moi. » Alors que le centre du soleil est dan"
LDC.T35.E0026.P016,LDC.T35.E0026.P016,0,408,1,PRESERVED_INSIDE_RUN,'Ils la mettent en harmonie avec eux-mêmes. Ils embaument son acte et souffle en lui leur Puissance créatrice pour en faire de grandes merve
LDC.T35.E0029.P016,LDC.T35.E0029.P016,0,77,1,PRESERVED_INSIDE_RUN,'Alors Je peux dire : « J’ai été entendu. Ma fille M’a reconnu et elle M’aime.'
LDC.T35.E0031.P016,LDC.T35.E0031.P016,0,336,1,PRESERVED_INSIDE_RUN,"'Mon Fiat revient voir ce qu’il a fait dans l’acte de la créature et Il en est enchanté, ravi de voir une vie nouvelle. Saisi d’une joie ind"
LDC.T35.E0025.P017,LDC.T35.E0025.P017,0,178,2,PRESERVED_INSIDE_RUN,"'(4) Ah ! Ma fille, tu ne comprends pas bien ce que signifie « Ne pas faire notre Volonté » : Ils nous enlèvent tous nos droits. Ils étouffe"
LDC.T35.E0026.P017,LDC.T35.E0026.P017,0,257,2,PRESERVED_INSIDE_RUN,"'Le ciel est inondé de joies et de bonheurs nouveaux. Du coup, tous en sont reconnaissants et l’appellent, tous ensemble « Notre bienvenue »"
LDC.T35.E0022.P018,LDC.T35.E0022.P018,0,306,4,PRESERVED_INSIDE_RUN,"'(7) Mais ce n’est pas tout, Ma fille. Je veux te dire une autre surprise. Pour la créature qui vit dans Ma Volonté, un « Je t’aime » n’atte"
LDC.T35.E0030.P019,LDC.T35.E0030.P019,4,883,2,PRESERVED_INSIDE_RUN,"'Ma fille, Ma pauvre fille, tu as subi le même sort que Moi ! Lorsque Mon Amour veut accorder un bien, il n’épargne rien ni sacrifices ni so"
LDC.T35.E0023.P020,LDC.T35.E0023.P020,4,216,2,PRESERVED_INSIDE_RUN,"'Ma fille, il n’est pas surprenant que chaque acte de la créature même un petit « Je t’aime » accompli dans Ma Volonté et possédant par natu"
LDC.T35.E0028.P020,LDC.T35.E0028.P020,0,703,1,PRESERVED_INSIDE_RUN,"'(3) Ma fille, à Mes paroles, certains enfants furent émus, restaient immobiles, d’autres étaient ravis, pleurèrent de joie. Certains se son"
LDC.T35.E0029.P020,LDC.T35.E0029.P020,0,278,1,PRESERVED_INSIDE_RUN,"""Mais, sais-tu de quoi il s'agit ? De notre Volonté. En lui donnant cela, elle reçoit le bien le plus grand. Aussi, en la submergeant de not"
LDC.T35.E0018.P021,LDC.T35.E0018.P021,4,294,1,PRESERVED_INSIDE_RUN,"'Ma bonne fille, notre Amour est tel que partout et en tout lieu même dans le plus petit brin d’herbe, dans l’air que respire la créature, d"
LDC.T35.E0022.P021,LDC.T35.E0022.P021,0,280,2,PRESERVED_INSIDE_RUN,"'Ces petites vies ne meurent jamais, elles sont éternelles avec nous. Les « Je t’aime », les actes dans Ma Volonté peuplent le ciel. Ces pet"
LDC.T35.E0044.P021,LDC.T35.E0044.P021,0,164,2,PRESERVED_INSIDE_RUN,'Nous voulons trouver le « Je Vous aime » de la créature dans nos œuvres afin qu’en l’armant de notre Puissance nous puissions mettre en lui
LDC.T35.E0018.P022,LDC.T35.E0018.P022,0,123,2,PRESERVED_INSIDE_RUN,"""Notre Amour est inconsolable tant qu'Il n'est pas entendu et qu'Il ne reçoit pas en retour le « Je T'aime » de la créature."""
LDC.T35.E0026.P022,LDC.T35.E0026.P022,0,277,1,PRESERVED_INSIDE_RUN,"""D'ailleurs, ce sont toujours les mêmes prétextes de notre amour qui, - voulant donner, trouve l'occasion de dire : « Elle m'a donné, Je lui"
LDC.T35.E0044.P022,LDC.T35.E0044.P022,0,235,2,PRESERVED_INSIDE_RUN,'Oh ! combien nous sommes heureux de trouver son petit « Je Vous aime » comme une étagère où disposer nos œuvres. Il est douloureux pour Nou
LDC.T35.E0037.P023,LDC.T35.E0037.P023,0,124,1,PRESERVED_INSIDE_RUN,"'Aussi, Nous pouvons dire : « C’est Nous qui avons formé tant de Vies de Nous-mêmes et qui les avons semées dans la créature.'"
LDC.T35.E0018.P024,LDC.T35.E0018.P024,2,188,2,PRESERVED_INSIDE_RUN,"'Ah ! Personne ne Nous écoute, personne ne répète : “Je T’aime” pour Nous. À quoi bon dire « Je T’aime » si personne ne Nous le rend ? À qui"
LDC.T35.E0029.P024,LDC.T35.E0029.P024,5,279,1,PRESERVED_INSIDE_RUN,"'À toi le mérite et à Moi le gain de recevoir toute la gloire de Ma Volonté Divine. Chaque fois que Je te La donne, Ma Gloire divine, que Je"
